id,campaign_name,campaign_id,day,delivery_status,result_type,results,reach,frequency,cost_per_result,amount_spent_inr,impressions,cpm,link_clicks,cpc_link,ctr_link,clicks_all,ctr_all,cpc_all,in_app_purchases,registrations_completed,in_app_registrations,website_registrations,cost_per_registration_completed,purchases,purchases_conversion_value,in_app_purchases_conversion_value,cost_per_purchase,purchase_roas,app_installs,cost_per_app_install,app_activations,in_app_sessions,website_landing_page_views,instagram_follows
3257,Middle Funnel 2(web visit),23848721350610317,2026-04-01,active,actions:complete_registration,8.0,2430.0,1.41728395,19.6325,157.06,3444.0,45.6039489,28.0,5.60928571,0.81300813,86.0,2.4970964,1.82627907,,8.0,5.0,3.0,19.6325,,,,,,3.0,52.35333333,,,,
3258,Middle Funnel Ad 3(fb-insta),23848721470940317,2026-04-01,active,actions:complete_registration,27.0,12798.0,1.27699641,12.83185185,346.46,16343.0,21.19929022,69.0,5.02115942,0.42219911,329.0,2.01309429,1.05306991,,27.0,26.0,1.0,12.83185185,,,,,,5.0,69.292,,,,
3259,NF App Conversions,23848933924920317,2026-04-01,active,In-app purchases,8.0,5620.0,1.82918149,137.8625,1102.9,10280.0,107.2859922,578.0,1.90813149,5.62256809,582.0,5.6614786,1.89501718,8.0,32.0,32.0,,34.465625,8.0,11785.0,11785.0,137.8625,10.68546559,5.0,220.58,,,,
3264,New App IOS KSA promotion campaign,120212785502620318,2026-04-01,active,,,14435.0,1.25264981,,3252.65,18082.0,179.8833094,113.0,28.78451327,0.62493087,201.0,1.1116027,16.18233831,,29.0,29.0,,112.1603448,,,,,,33.0,98.56515152,,,,
3270,New App promotion oman and bahrain Campaign 22 jan 2026,120237325237390318,2026-04-01,active,,,17011.0,1.55587561,,2976.17,26467.0,112.4483319,131.0,22.71885496,0.49495598,150.0,0.56674349,19.84113333,,95.0,95.0,,31.32810526,,,,,,54.0,55.11425926,,,,
3269,New Awareness campaign 24/10/25 –duplicate (07/11/25),120233503097150318,2026-04-01,active,,,498437.0,1.00684339,,1001.69,501848.0,1.99600277,112.0,8.94366071,0.02231751,327.0,0.06515917,3.06327217,,,,,,,,,,,,,,,,
3268,New qatar App promotion Campaign 23 sept 25,120231060494030318,2026-04-01,active,In-app purchases,1.0,12857.0,1.4442716,2158.98,2158.98,18569.0,116.2679735,133.0,16.23293233,0.71624751,159.0,0.85626582,13.57849057,1.0,71.0,71.0,,30.40816901,1.0,1949.0,1949.0,2158.98,0.90274111,53.0,40.7354717,,,,
3266,UAE App promotion Campaign 26 June 25,120225757421370318,2026-04-01,active,In-app purchases,1.0,7230.0,1.29529737,1593.65,1593.65,9365.0,170.1708489,77.0,20.69675325,0.82221036,93.0,0.99305926,17.13602151,1.0,51.0,51.0,,31.24803922,1.0,307.0,307.0,1593.65,0.19263954,50.0,31.873,,,,
3246,Advantage+ KSA app campaign 01/08/2024 Campaign,120209414239730318,2026-04-02,active,In-app purchases,2.0,17787.0,1.39579468,1222.08,2444.16,24827.0,98.44765779,165.0,14.81309091,0.66459903,194.0,0.78140734,12.59876289,2.0,104.0,104.0,,23.50153846,2.0,8001.32,8001.32,1222.08,3.27364821,80.0,30.552,,,,
3250,Advantage+ app Purchase campaign 21/12/2024 Campaign – april duplicate,120217652310390318,2026-04-02,active,In-app purchases,24.0,671935.0,1.44865352,1521.797917,36523.15,973401.0,37.52117575,3588.0,10.17925028,0.36860451,4751.0,0.48808251,7.6874658,24.0,1345.0,1344.0,1.0,27.15475836,24.0,9892.0,9892.0,1521.797917,0.27084192,1246.0,29.31231942,,,,
3247,Advantage+ app campaign maximize value  27/11/2024 Campaign (Duplicate). Campaign,120212196648420318,2026-04-02,active,In-app purchases,12.0,49804.0,1.41334029,509.36,6112.32,70390.0,86.8350618,451.0,13.55281596,0.64071601,533.0,0.75720983,11.46776735,12.0,199.0,199.0,,30.71517588,12.0,22672.0,22672.0,509.36,3.70922988,176.0,34.72909091,,,,
3248,Advantage+ shopping campaign 02/03/2025 Campaign,120215731086760318,2026-04-02,active,,,22982.0,2.30476025,,1809.64,52968.0,34.16477873,298.0,6.07261745,0.56260384,1325.0,2.50151035,1.36576604,45.0,84.0,83.0,1.0,21.54333333,45.0,29555.0,29555.0,40.21422222,16.33197763,23.0,78.68,,,,
3245,All-Lookalike-manual-registration 27-07-24,120209316450690318,2026-04-02,active,,,236770.0,1.47439709,,15648.83,349093.0,44.82710911,1399.0,11.18572552,0.40075281,1950.0,0.5585904,8.02504103,18.0,496.0,496.0,,31.55006048,18.0,10333.0,10333.0,869.3794444,0.66030496,491.0,31.8713442,,,,
3244,Bottom Funnel – Copy,23848934971910317,2026-04-02,active,actions:purchase,2.0,7790.0,1.65134788,193.275,386.55,12864.0,30.04897388,50.0,7.731,0.38868159,197.0,1.53140547,1.96218274,2.0,11.0,11.0,,35.14090909,2.0,548.0,548.0,193.275,1.41766912,7.0,55.22142857,,,,
3252,India IOS app promotion purchase campaign  09/08/25 copy of 9/10/24,120228467191530318,2026-04-02,active,In-app purchases,1.0,155115.0,1.39802082,12736.6,12736.6,216854.0,58.73352578,672.0,18.95327381,0.30988591,1607.0,0.74105158,7.92570006,1.0,203.0,203.0,,62.74187192,1.0,216.0,216.0,12736.6,0.016959,248.0,51.35725806,,,,
3241,Middle Funnel 2(web visit),23848721350610317,2026-04-02,active,actions:complete_registration,2.0,2151.0,1.57554626,73.675,147.35,3389.0,43.47890233,22.0,6.69772727,0.64915904,78.0,2.30156388,1.88910256,,2.0,1.0,1.0,73.675,,,,,,2.0,73.675,,,,
3242,Middle Funnel Ad 3(fb-insta),23848721470940317,2026-04-02,active,actions:complete_registration,28.0,10607.0,1.23776751,10.96357143,306.98,13129.0,23.38182649,52.0,5.90346154,0.39606977,216.0,1.64521289,1.4212037,,28.0,24.0,4.0,10.96357143,,,,,,6.0,51.16333333,,,,
3243,NF App Conversions,23848933924920317,2026-04-02,active,In-app purchases,7.0,4819.0,1.79580826,132.8385714,929.87,8654.0,107.4497342,487.0,1.90938398,5.62745551,500.0,5.77767506,1.85974,7.0,27.0,27.0,,34.43962963,7.0,6326.0,6326.0,132.8385714,6.80310151,4.0,232.4675,,,,
3249,New App IOS KSA promotion campaign,120212785502620318,2026-04-02,active,,,15138.0,1.23147047,,3344.18,18642.0,179.3895505,141.0,23.71758865,0.75635661,206.0,1.10503165,16.2338835,,32.0,32.0,,104.505625,,,,,,40.0,83.6045,,,,
3255,New App promotion oman and bahrain Campaign 22 jan 2026,120237325237390318,2026-04-02,active,,,16398.0,1.53256495,,2942.62,25131.0,117.0912419,115.0,25.588,0.45760216,127.0,0.50535196,23.17023622,,39.0,39.0,,75.45179487,,,,,,39.0,75.45179487,,,,
3254,New Awareness campaign 24/10/25 –duplicate (07/11/25),120233503097150318,2026-04-02,active,,,500903.0,1.0,,996.37,500903.0,1.9891476,118.0,8.44381356,0.02355746,298.0,0.05949256,3.34352349,,2.0,2.0,,498.185,,,,,,1.0,996.37,,,,
3253,New qatar App promotion Campaign 23 sept 25,120231060494030318,2026-04-02,active,In-app purchases,1.0,11073.0,1.51846835,2166.54,2166.54,16814.0,128.8533365,111.0,19.51837838,0.66016415,127.0,0.75532295,17.05937008,1.0,51.0,50.0,1.0,42.48117647,1.0,3000.0,3000.0,2166.54,1.38469634,45.0,48.14533333,,,,
3251,UAE App promotion Campaign 26 June 25,120225757421370318,2026-04-02,active,,,6496.0,1.42087438,,1612.91,9230.0,174.7464789,47.0,34.31723404,0.5092091,65.0,0.70422535,24.814,,32.0,32.0,,50.4034375,,,,,,28.0,57.60392857,,,,
3231,Advantage+ KSA app campaign 01/08/2024 Campaign,120209414239730318,2026-04-03,active,In-app purchases,1.0,20572.0,1.41439821,2552.27,2552.27,29097.0,87.71591573,161.0,15.8526087,0.55332165,212.0,0.72859745,12.03900943,1.0,115.0,115.0,,22.19365217,1.0,1299.0,1299.0,2552.27,0.50895869,77.0,33.14636364,,,,
3235,Advantage+ app Purchase campaign 21/12/2024 Campaign – april duplicate,120217652310390318,2026-04-03,active,In-app purchases,35.0,793353.0,1.37938219,1001.442286,35050.48,1094337.0,32.02896366,3483.0,10.06330175,0.3182749,4927.0,0.45022694,7.11395981,35.0,1607.0,1605.0,2.0,21.81112632,35.0,12990.0,12990.0,1001.442286,0.37060833,1441.0,24.32371964,,,,
3232,Advantage+ app campaign maximize value  27/11/2024 Campaign (Duplicate). Campaign,120212196648420318,2026-04-03,active,In-app purchases,6.0,60162.0,1.38148665,905.63,5433.78,83113.0,65.37822001,507.0,10.71751479,0.61001287,617.0,0.74236281,8.80677472,6.0,182.0,182.0,,29.85593407,6.0,21080.0,21080.0,905.63,3.87943568,176.0,30.87375,,,,
3233,Advantage+ shopping campaign 02/03/2025 Campaign,120215731086760318,2026-04-03,active,,,24957.0,2.43763273,,2004.38,60836.0,32.94726806,303.0,6.61511551,0.49806036,1230.0,2.02182918,1.62957724,26.0,62.0,58.0,4.0,32.32870968,26.0,9689.0,9689.0,77.09153846,4.83391373,21.0,95.44666667,,,,
3230,All-Lookalike-manual-registration 27-07-24,120209316450690318,2026-04-03,active,,,279439.0,1.35602761,,14959.67,378927.0,39.47902894,1418.0,10.5498378,0.37421456,2056.0,0.54258472,7.27610409,14.0,500.0,500.0,,29.91934,14.0,11313.0,11313.0,1068.547857,0.75623326,501.0,29.85962076,,,,
3229,Bottom Funnel – Copy,23848934971910317,2026-04-03,active,actions:purchase,7.0,7266.0,1.57129094,50.27285714,351.91,11417.0,30.82333363,33.0,10.66393939,0.28904266,141.0,1.23500044,2.4958156,7.0,10.0,9.0,1.0,35.191,7.0,3693.0,3693.0,50.27285714,10.49416044,5.0,70.382,,,,
3237,India IOS app promotion purchase campaign  09/08/25 copy of 9/10/24,120228467191530318,2026-04-03,active,In-app purchases,1.0,184677.0,1.3790889,14245.67,14245.67,254686.0,55.93424845,728.0,19.56822802,0.28584217,1730.0,0.6792678,8.23449133,1.0,226.0,226.0,,63.03393805,1.0,2999.0,2999.0,14245.67,0.21052011,255.0,55.86537255,,,,
3226,Middle Funnel 2(web visit),23848721350610317,2026-04-03,active,actions:complete_registration,10.0,2009.0,1.50223992,13.218,132.18,3018.0,43.7972167,29.0,4.55793103,0.96090126,72.0,2.38568588,1.83583333,,10.0,8.0,2.0,13.218,,,,,,2.0,66.09,,,,
3227,Middle Funnel Ad 3(fb-insta),23848721470940317,2026-04-03,active,actions:complete_registration,25.0,12322.0,1.22756046,13.7112,342.78,15126.0,22.66164221,58.0,5.91,0.38344572,471.0,3.11384371,0.7277707,,25.0,21.0,4.0,13.7112,,,,,,5.0,68.556,,,,
3228,NF App Conversions,23848933924920317,2026-04-03,active,In-app purchases,8.0,5360.0,1.80018657,121.6375,973.1,9649.0,100.849829,539.0,1.80538033,5.5860711,575.0,5.95916675,1.69234783,8.0,34.0,34.0,,28.62058824,8.0,9863.0,9863.0,121.6375,10.13564896,5.0,194.62,,,,
3234,New App IOS KSA promotion campaign,120212785502620318,2026-04-03,active,,,15221.0,1.22731752,,3422.75,18681.0,183.2209197,173.0,19.78468208,0.92607462,243.0,1.3007869,14.08539095,,31.0,31.0,,110.4112903,,,,,,55.0,62.23181818,,,,
3240,New App promotion oman and bahrain Campaign 22 jan 2026,120237325237390318,2026-04-03,active,,,21008.0,1.54255522,,3018.6,32406.0,93.14941677,178.0,16.95842697,0.549281,204.0,0.62951305,14.79705882,,96.0,96.0,,31.44375,,,,,,65.0,46.44,,,,
3239,New Awareness campaign 24/10/25 –duplicate (07/11/25),120233503097150318,2026-04-03,active,,,485880.0,1.0,,976.91,485880.0,2.01059932,116.0,8.42163793,0.02387421,307.0,0.06318433,3.18211726,,3.0,3.0,,325.6366667,,,,,,,,,,,
3238,New qatar App promotion Campaign 23 sept 25,120231060494030318,2026-04-03,active,,,15481.0,1.44066921,,2315.58,22303.0,103.8237009,133.0,17.41037594,0.59633233,163.0,0.73084338,14.20601227,,78.0,77.0,1.0,29.68692308,,,,,,58.0,39.9237931,,,,
3236,UAE App promotion Campaign 26 June 25,120225757421370318,2026-04-03,active,In-app purchases,2.0,8440.0,1.36587678,865.49,1730.98,11528.0,150.1544067,90.0,19.23311111,0.78070784,115.0,0.99757113,15.052,2.0,69.0,69.0,,25.08666667,2.0,5478.22,5478.22,865.49,3.16480837,57.0,30.36807018,,,,
3216,Advantage+ KSA app campaign 01/08/2024 Campaign,120209414239730318,2026-04-04,active,In-app purchases,3.0,22077.0,1.38565022,839.82,2519.46,30591.0,82.35951751,206.0,12.23038835,0.67340067,235.0,0.7681998,10.72110638,3.0,131.0,130.0,1.0,19.23251908,3.0,4724.03,4724.03,839.82,1.87501687,105.0,23.99485714,,,,
3220,Advantage+ app Purchase campaign 21/12/2024 Campaign – april duplicate,120217652310390318,2026-04-04,active,In-app purchases,41.0,768877.0,1.41979666,932.6892683,38240.26,1091649.0,35.0298127,4045.0,9.45371075,0.37054035,5251.0,0.48101542,7.28247191,41.0,1638.0,1638.0,,23.34570208,41.0,27285.0,27285.0,932.6892683,0.71351502,1567.0,24.40348437,,,,
3217,Advantage+ app campaign maximize value  27/11/2024 Campaign (Duplicate). Campaign,120212196648420318,2026-04-04,active,In-app purchases,12.0,49208.0,1.38132011,465.3708333,5584.45,67972.0,82.15809451,472.0,11.83146186,0.69440358,542.0,0.79738716,10.30341328,12.0,128.0,128.0,,43.62851562,12.0,20229.0,20229.0,465.3708333,3.62238,153.0,36.4996732,,,,
3218,Advantage+ shopping campaign 02/03/2025 Campaign,120215731086760318,2026-04-04,active,,,24631.0,2.28330153,,1846.21,56240.0,32.82734708,266.0,6.9406391,0.47297297,1167.0,2.07503556,1.58201371,28.0,106.0,104.0,2.0,17.41707547,28.0,14116.0,14116.0,65.93607143,7.6459341,19.0,97.16894737,,,,
3215,All-Lookalike-manual-registration 27-07-24,120209316450690318,2026-04-04,active,,,287679.0,1.34170725,,15986.44,385981.0,41.41768636,1571.0,10.17596435,0.40701485,2080.0,0.53888663,7.68578846,12.0,564.0,564.0,,28.34475177,12.0,3533.0,3533.0,1332.203333,0.2209998,580.0,27.56282759,,,,
3214,Bottom Funnel – Copy,23848934971910317,2026-04-04,active,actions:purchase,10.0,9011.0,1.77926978,48.729,487.29,16033.0,30.39293956,35.0,13.92257143,0.21829976,196.0,1.22247864,2.48617347,10.0,16.0,15.0,1.0,30.455625,10.0,9318.0,9318.0,48.729,19.12208336,4.0,121.8225,,,,
3222,India IOS app promotion purchase campaign  09/08/25 copy of 9/10/24,120228467191530318,2026-04-04,active,In-app purchases,1.0,162490.0,1.31645024,12157.28,12157.28,213910.0,56.83362162,708.0,17.17129944,0.33098032,1526.0,0.71338413,7.96676278,1.0,194.0,194.0,,62.66639175,1.0,2415.46,2415.46,12157.28,0.19868425,214.0,56.80971963,,,,
3211,Middle Funnel 2(web visit),23848721350610317,2026-04-04,active,actions:complete_registration,10.0,2354.0,1.54927782,15.407,154.07,3647.0,42.24568138,18.0,8.55944444,0.49355635,60.0,1.64518783,2.56783333,1.0,10.0,6.0,4.0,15.407,1.0,299.0,299.0,154.07,1.94067632,5.0,30.814,,,,
3212,Middle Funnel Ad 3(fb-insta),23848721470940317,2026-04-04,active,actions:complete_registration,31.0,14912.0,1.22988197,11.98516129,371.54,18340.0,20.25845147,78.0,4.76333333,0.42529989,405.0,2.2082879,0.91738272,1.0,31.0,29.0,2.0,11.98516129,1.0,1400.0,1400.0,371.54,3.76810034,8.0,46.4425,,,,
3213,NF App Conversions,23848933924920317,2026-04-04,active,In-app purchases,5.0,5805.0,1.68182601,181.676,908.38,9763.0,93.04312199,402.0,2.25965174,4.11758681,455.0,4.66045273,1.99643956,5.0,42.0,42.0,,21.62809524,5.0,4218.0,4218.0,181.676,4.64343116,7.0,129.7685714,,,,
3219,New App IOS KSA promotion campaign,120212785502620318,2026-04-04,active,,,13842.0,1.27300968,,3333.85,17621.0,189.1975484,178.0,18.72949438,1.01015833,215.0,1.22013507,15.50627907,,57.0,57.0,,58.48859649,,,,,,73.0,45.66917808,,,,
3225,New App promotion oman and bahrain Campaign 22 jan 2026,120237325237390318,2026-04-04,active,,,18471.0,1.44799957,,2872.43,26746.0,107.3966201,199.0,14.43432161,0.74403649,217.0,0.81133627,13.23700461,,91.0,91.0,,31.56516484,,,,,,68.0,42.24161765,,,,
3224,New Awareness campaign 24/10/25 –duplicate (07/11/25),120233503097150318,2026-04-04,active,,,520962.0,1.0,,969.36,520962.0,1.86071153,126.0,7.69333333,0.02418603,316.0,0.06065702,3.06759494,,3.0,3.0,,323.12,,,,,,1.0,969.36,,,,
3223,New qatar App promotion Campaign 23 sept 25,120231060494030318,2026-04-04,active,,,14096.0,1.42281498,,2148.07,20056.0,107.1036099,133.0,16.15090226,0.6631432,154.0,0.76785002,13.94850649,,65.0,65.0,,33.04723077,,,,,,59.0,36.4079661,,,,
3221,UAE App promotion Campaign 26 June 25,120225757421370318,2026-04-04,active,In-app purchases,2.0,7932.0,1.31694402,830.96,1661.92,10446.0,159.0963048,85.0,19.552,0.8137086,109.0,1.04346161,15.24697248,2.0,61.0,61.0,,27.24459016,2.0,8538.42,8538.42,830.96,5.13768412,50.0,33.2384,,,,
3201,Advantage+ KSA app campaign 01/08/2024 Campaign,120209414239730318,2026-04-05,active,,,22823.0,1.42316961,,2690.53,32481.0,82.83396447,243.0,11.07213992,0.74812968,268.0,0.82509775,10.03929104,,140.0,140.0,,19.21807143,,,,,,106.0,25.38235849,,,,
3205,Advantage+ app Purchase campaign 21/12/2024 Campaign – april duplicate,120217652310390318,2026-04-05,active,In-app purchases,49.0,771169.0,1.42934298,774.9904082,37974.53,1102265.0,34.45136151,3934.0,9.65290544,0.35690147,5153.0,0.46749194,7.36940229,49.0,1639.0,1636.0,3.0,23.16932886,49.0,30735.0,30735.0,774.9904082,0.80935827,1535.0,24.73910749,,,,
3202,Advantage+ app campaign maximize value  27/11/2024 Campaign (Duplicate). Campaign,120212196648420318,2026-04-05,active,In-app purchases,8.0,65704.0,1.31023986,756.90625,6055.25,86088.0,70.33791005,510.0,11.87303922,0.59241706,616.0,0.71554688,9.8299513,8.0,198.0,198.0,,30.58207071,8.0,15536.0,15536.0,756.90625,2.56570744,188.0,32.2087766,,,,
3204,Advantage+ shopping campaign 02/03/2025 Campaign,120215731086760318,2026-04-05,active,,,27556.0,2.45184352,,2194.81,67563.0,32.48538401,345.0,6.36176812,0.51063452,1844.0,2.7293045,1.19024403,32.0,89.0,85.0,4.0,24.66078652,32.0,33887.0,33887.0,68.5878125,15.43960525,17.0,129.1064706,,,,
3203,All-Lookalike-manual-registration 27-07-24,120209316450690318,2026-04-05,active,,,274102.0,1.43634851,,16672.44,393706.0,42.34743692,1650.0,10.10450909,0.41909445,2187.0,0.55549065,7.62342936,14.0,605.0,605.0,,27.55775207,14.0,7749.0,7749.0,1190.888571,0.464779,559.0,29.82547406,,,,
3200,Bottom Funnel – Copy,23848934971910317,2026-04-05,active,actions:purchase,7.0,9231.0,1.68432456,61.14571429,428.02,15548.0,27.52894263,48.0,8.91708333,0.30872138,220.0,1.41497299,1.94554545,7.0,25.0,25.0,,17.1208,7.0,8088.0,8088.0,61.14571429,18.89631326,8.0,53.5025,,,,
3207,India IOS app promotion purchase campaign  09/08/25 copy of 9/10/24,120228467191530318,2026-04-05,active,In-app purchases,2.0,166975.0,1.35180716,6800.41,13600.82,225718.0,60.25580592,862.0,15.77821346,0.38189245,1733.0,0.76777218,7.84813618,2.0,201.0,200.0,1.0,67.66577114,2.0,6493.63,6493.63,6800.41,0.47744401,248.0,54.84201613,,,,
3197,Middle Funnel 2(web visit),23848721350610317,2026-04-05,active,actions:complete_registration,18.0,2355.0,1.52653928,8.57444444,154.34,3595.0,42.93184979,25.0,6.1736,0.69541029,58.0,1.61335188,2.66103448,,18.0,16.0,2.0,8.57444444,,,,,,8.0,19.2925,,,,
3198,Middle Funnel Ad 3(fb-insta),23848721470940317,2026-04-05,active,actions:complete_registration,50.0,15585.0,1.24959897,7.8358,391.79,19475.0,20.11758665,93.0,4.2127957,0.4775353,390.0,2.00256739,1.00458974,1.0,50.0,46.0,4.0,7.8358,1.0,369.0,369.0,391.79,0.94183108,12.0,32.64916667,,,,
3199,NF App Conversions,23848933924920317,2026-04-05,active,In-app purchases,12.0,4990.0,1.83166333,85.815,1029.78,9140.0,112.6673961,567.0,1.81619048,6.20350109,590.0,6.45514223,1.74538983,12.0,33.0,33.0,,31.20545455,12.0,11930.0,11930.0,85.815,11.58499874,6.0,171.63,,,,
3196,New App IOS KSA promotion campaign,120212785502620318,2026-04-05,active,,,17531.0,1.19998859,,3576.76,21037.0,170.0223416,239.0,14.96552301,1.13609355,280.0,1.33098826,12.77414286,,34.0,34.0,,105.1988235,,,,,,39.0,91.71179487,,,,
3210,New App promotion oman and bahrain Campaign 22 jan 2026,120237325237390318,2026-04-05,active,,,22730.0,1.51764188,,3147.67,34496.0,91.247391,205.0,15.3544878,0.5942718,216.0,0.62615955,14.5725463,,79.0,79.0,,39.84392405,,,,,,65.0,48.42569231,,,,
3209,New Awareness campaign 24/10/25 –duplicate (07/11/25),120233503097150318,2026-04-05,active,,,571202.0,1.0,,1048.49,571202.0,1.83558531,121.0,8.66520661,0.0211834,311.0,0.05444659,3.37135048,,1.0,1.0,,1048.49,,,,,,,,,,,
3208,New qatar App promotion Campaign 23 sept 25,120231060494030318,2026-04-05,active,In-app purchases,2.0,15814.0,1.47919565,1139.74,2279.48,23392.0,97.44699042,157.0,14.51898089,0.67116963,171.0,0.73101915,13.3302924,2.0,76.0,76.0,,29.99315789,2.0,16298.0,16298.0,1139.74,7.14987629,57.0,39.99087719,,,,
3206,UAE App promotion Campaign 26 June 25,120225757421370318,2026-04-05,active,In-app purchases,2.0,8369.0,1.41080177,905.4,1810.8,11807.0,153.3666469,90.0,20.12,0.76225968,113.0,0.95705937,16.02477876,2.0,76.0,76.0,,23.82631579,2.0,2500.0,2500.0,905.4,1.38060526,50.0,36.216,,,,
3186,Advantage+ KSA app campaign 01/08/2024 Campaign,120209414239730318,2026-04-06,active,In-app purchases,3.0,22854.0,1.37678306,871.2366667,2613.71,31465.0,83.06721754,223.0,11.72067265,0.70872398,263.0,0.83584936,9.93806084,3.0,149.0,149.0,,17.54167785,3.0,3815.0,3815.0,871.2366667,1.45961105,120.0,21.78091667,,,,
3190,Advantage+ app Purchase campaign 21/12/2024 Campaign – april duplicate,120217652310390318,2026-04-06,active,In-app purchases,41.0,755835.0,1.43465307,945.2070732,38753.49,1084361.0,35.73855017,3554.0,10.90418965,0.32775063,4800.0,0.44265701,8.07364375,41.0,1647.0,1645.0,2.0,23.52974499,41.0,21133.0,21133.0,945.2070732,0.54531863,1437.0,26.96832985,,,,
3187,Advantage+ app campaign maximize value  27/11/2024 Campaign (Duplicate). Campaign,120212196648420318,2026-04-06,active,In-app purchases,7.0,63545.0,1.27327091,833.0385714,5831.27,80910.0,72.07106662,474.0,12.30225738,0.58583611,599.0,0.74032876,9.73500835,7.0,224.0,223.0,1.0,26.03245536,8.0,16702.0,13702.0,728.90875,2.86421311,172.0,33.90273256,,,,
3188,Advantage+ shopping campaign 02/03/2025 Campaign,120215731086760318,2026-04-06,active,,,33186.0,2.12689086,,2176.98,70583.0,30.84283751,357.0,6.09798319,0.50578751,2879.0,4.07888585,0.75615839,35.0,129.0,127.0,2.0,16.87581395,35.0,27334.0,27334.0,62.19942857,12.5559261,24.0,90.7075,,,,
3185,All-Lookalike-manual-registration 27-07-24,120209316450690318,2026-04-06,active,,,270122.0,1.43722836,,17023.73,388227.0,43.84993831,1551.0,10.97597034,0.39950853,2108.0,0.5429813,8.07577324,16.0,619.0,619.0,,27.50198708,16.0,10229.0,10229.0,1063.983125,0.60086714,596.0,28.56330537,,,,
3184,Bottom Funnel – Copy,23848934971910317,2026-04-06,active,actions:purchase,8.0,10131.0,1.61099595,52.20125,417.61,16321.0,25.58728019,62.0,6.73564516,0.37987868,440.0,2.69591324,0.94911364,8.0,24.0,23.0,1.0,17.40041667,8.0,10483.0,10483.0,52.20125,25.10236824,14.0,29.82928571,,,,
3192,India IOS app promotion purchase campaign  09/08/25 copy of 9/10/24,120228467191530318,2026-04-06,active,In-app purchases,1.0,173794.0,1.38095676,12980.35,12980.35,240002.0,54.08434096,844.0,15.37956161,0.35166374,1759.0,0.73291056,7.3793917,1.0,329.0,329.0,,39.45395137,1.0,384.0,384.0,12980.35,0.02958318,386.0,33.62784974,,,,
3181,Middle Funnel 2(web visit),23848721350610317,2026-04-06,active,actions:complete_registration,5.0,2224.0,1.55305755,28.852,144.26,3454.0,41.76606833,15.0,9.61733333,0.4342791,19.0,0.55008686,7.59263158,1.0,5.0,2.0,3.0,28.852,1.0,299.0,299.0,144.26,2.07264661,1.0,144.26,,,,
3182,Middle Funnel Ad 3(fb-insta),23848721470940317,2026-04-06,active,actions:complete_registration,42.0,16005.0,1.22724149,8.56261905,359.63,19642.0,18.30923531,93.0,3.86698925,0.47347521,393.0,2.00081458,0.91508906,,42.0,39.0,3.0,8.56261905,,,,,,10.0,35.963,,,,
3183,NF App Conversions,23848933924920317,2026-04-06,active,In-app purchases,8.0,4545.0,1.89064906,123.32125,986.57,8593.0,114.8108926,528.0,1.86850379,6.14453625,553.0,6.43547073,1.78403255,8.0,32.0,30.0,2.0,30.8303125,8.0,13306.0,13306.0,123.32125,13.48713219,3.0,328.8566667,,,,
3189,New App IOS KSA promotion campaign,120212785502620318,2026-04-06,active,,,15334.0,1.24761967,,3140.66,19131.0,164.1660133,212.0,14.81443396,1.10814908,260.0,1.35905076,12.07946154,,39.0,39.0,,80.52974359,,,,,,41.0,76.60146341,,,,
3195,New App promotion oman and bahrain Campaign 22 jan 2026,120237325237390318,2026-04-06,active,In-app purchases,1.0,19423.0,1.62678268,3008.81,3008.81,31597.0,95.22454663,147.0,20.46809524,0.46523404,172.0,0.54435548,17.4930814,1.0,56.0,56.0,,53.72875,1.0,2958.0,2958.0,3008.81,0.98311293,50.0,60.1762,,,,
3194,New Awareness campaign 24/10/25 –duplicate (07/11/25),120233503097150318,2026-04-06,active,,,562170.0,1.00517815,,1010.3,565081.0,1.78788528,102.0,9.90490196,0.01805051,311.0,0.05503636,3.24855305,1.0,2.0,2.0,,505.15,1.0,299.0,299.0,1010.3,0.2959517,2.0,505.15,,,,
3193,New qatar App promotion Campaign 23 sept 25,120231060494030318,2026-04-06,active,,,14459.0,1.51359015,,2225.68,21885.0,101.6988805,112.0,19.87214286,0.51176605,134.0,0.61229152,16.60955224,,58.0,58.0,,38.3737931,,,,,,51.0,43.64078431,,,,
3191,UAE App promotion Campaign 26 June 25,120225757421370318,2026-04-06,active,,,7854.0,1.39037433,,1649.05,10920.0,151.0119048,105.0,15.7052381,0.96153846,118.0,1.08058608,13.975,,75.0,75.0,,21.98733333,,,,,,64.0,25.76640625,,,,
3171,Advantage+ KSA app campaign 01/08/2024 Campaign,120209414239730318,2026-04-07,active,,,21519.0,1.32998745,,2383.33,28620.0,83.27498253,141.0,16.90304965,0.49266247,193.0,0.6743536,12.3488601,,84.0,84.0,,28.37297619,,,,,,61.0,39.07098361,,,,
3175,Advantage+ app Purchase campaign 21/12/2024 Campaign – april duplicate,120217652310390318,2026-04-07,active,In-app purchases,33.0,736639.0,1.43460773,1092.250909,36044.28,1056788.0,34.10738956,3153.0,11.4317412,0.29835691,4412.0,0.41749149,8.16960109,33.0,1464.0,1464.0,,24.62040984,33.0,13696.0,13696.0,1092.250909,0.37997707,1268.0,28.42608833,,,,
